#{"t_start": 1650127719.715501, "env_id": "BipedalWalker-v3"}
r,l,t
-102.180438,53,6662.395077
-102.286647,54,6662.520236
-102.286214,54,6662.674363
-102.181191,53,6662.809523
-102.284294,54,6662.961227
-102.28405,54,6663.094721
-102.28541,54,6663.269083
-102.28445,54,6663.428957
-102.285095,54,6663.571902
-102.180041,53,6663.696872
-102.287151,54,6663.836945
-102.289585,54,6663.978349
-102.285117,54,6664.108021
-102.283876,54,6664.263944
-102.283916,54,6664.392617
-102.286435,54,6664.528198
-102.284367,54,6664.660131
-102.289969,54,6664.81121
-102.290164,54,6664.935238
-102.284757,54,6665.08252
-102.292885,54,6665.207796
-102.283859,54,6665.3603
-102.29349,54,6665.480373
-102.2846,54,6665.616638
-102.284586,54,6665.76302
-102.284421,54,6665.889051
-102.293394,54,6666.027298
-104.479714,103,6666.273425
-104.805567,106,6666.550954
-104.586255,104,6666.792257
-104.58867,104,6667.048885
-104.807567,106,6667.30868
-104.481672,103,6667.564773
-104.590023,104,6667.81207
-104.464156,103,6668.060618
-104.916368,107,6668.331572
-104.697388,105,6668.59778
-104.701924,105,6668.856391
-104.91598,107,6669.115793
-102.28372,54,6669.255943
-102.283735,54,6669.382509
-102.293531,54,6669.538671
-102.288047,54,6669.664282
-102.289348,54,6669.812727
-102.287293,54,6669.933001
-102.283985,54,6670.077491
-102.290499,54,6670.231868
-102.284824,54,6670.359346
-102.283906,54,6670.512877
-102.284589,54,6670.631214
-102.283557,54,6670.774203
-102.284691,54,6670.8973
-102.28472,54,6671.041637
-102.284782,54,6671.17186
-102.284536,54,6671.317911
-102.284556,54,6671.441671
-102.285268,54,6671.596116
-102.175258,53,6671.727641
-102.284547,54,6671.870876
-102.284246,54,6672.019777
-102.175023,53,6672.146595
-102.283772,54,6672.307243
-102.285836,54,6672.429407
-102.286021,54,6672.577895
-102.286787,54,6672.707454
-102.28969,54,6672.867641
-102.284301,54,6672.991544
-102.292926,54,6673.125606
-104.805541,106,6673.404459
-104.702073,105,6673.7054
-104.917514,107,6673.973839
-104.807335,106,6674.256761
-104.80584,106,6674.57605
-104.476919,103,6674.824076
-104.696906,105,6675.097588
-104.806119,106,6675.354084
-104.805773,106,6675.620085
-104.807093,106,6675.882761
-104.806576,106,6676.143249
-102.284544,54,6676.280298
-102.285037,54,6676.425193
-102.287225,54,6676.548025
-102.287991,54,6676.708943
-102.28577,54,6676.828902
-102.284889,54,6676.970831
-102.284038,54,6677.095962
-102.289165,54,6677.245919
-102.28952,54,6677.37113
-102.284036,54,6677.509661
-102.289105,54,6677.632454
-102.284359,54,6677.784239
-102.286553,54,6677.908794
-102.284449,54,6678.054681
-102.174053,53,6678.199372
-102.180974,53,6678.322523
-102.283381,54,6678.464137
-102.289415,54,6678.588169
-102.284205,54,6678.74567
-102.285115,54,6678.878419
-102.28511,54,6679.019723
-102.286115,54,6679.151162
-102.287953,54,6679.299638
-102.284685,54,6679.426256
-102.289808,54,6679.568668
-102.284893,54,6679.700171
-102.284093,54,6679.849644
-102.285212,54,6679.996709
-102.2837,54,6680.128134
-102.287167,54,6680.268179
-104.479347,103,6680.528819
-104.478723,103,6680.792257
-104.808068,106,6681.059775
-104.586533,104,6681.323457
-104.809668,106,6681.580143
-104.915937,107,6681.849159
-104.478478,103,6682.089874
-104.915728,107,6682.345837
-104.481212,103,6682.595028
-104.699473,105,6682.85507
-102.284527,54,6683.002301
-102.288124,54,6683.132023
-102.284495,54,6683.280954
-102.284954,54,6683.407029
-102.181507,53,6683.554283
-102.174127,53,6683.691932
-102.175495,53,6683.83741
-102.284442,54,6683.975944
-102.287325,54,6684.116947
-102.283736,54,6684.244461
-102.17482,53,6684.387334
-102.17376,53,6684.529917
-102.286188,54,6684.654763
-102.28965,54,6684.797993
-102.287152,54,6684.941694
-102.284738,54,6685.08621
-102.289587,54,6685.203851
-102.283793,54,6685.348917
-102.284328,54,6685.47801
-102.284868,54,6685.617041
-102.286505,54,6685.739355
-102.289193,54,6685.87643
-102.285125,54,6686.01598
-102.285056,54,6686.15444
-102.288051,54,6686.29968
-102.29307,54,6686.421883
-102.292712,54,6686.56352
-102.284954,54,6686.695673
-102.285118,54,6686.838656
-102.180238,53,6686.979639
-102.286399,54,6687.116655
-104.464098,103,6687.368325
-104.700967,105,6687.624775
-104.475981,103,6687.872969
-104.481769,103,6688.126366
-104.481381,103,6688.40116
-104.478253,103,6688.670118
-104.809512,106,6688.935395
-104.477004,103,6689.206288
-104.589029,104,6689.461349
-102.289541,54,6689.615266
-102.284435,54,6689.737166
-102.174132,53,6689.87782
-102.286112,54,6690.011028
-102.285062,54,6690.154477
-102.289389,54,6690.280941
-102.283709,54,6690.425915
-102.289871,54,6690.552984
-102.286243,54,6690.691453
-102.177135,53,6690.835827
-102.283357,54,6690.974248
-102.289272,54,6691.123224
-102.292797,54,6691.256738
-102.17434,53,6691.402192
-102.28952,54,6691.517716
-102.285232,54,6691.662363
-102.285061,54,6691.785059
-102.283637,54,6691.938269
-102.284451,54,6692.065777
-102.173792,53,6692.202808
-102.285722,54,6692.33303
-102.289911,54,6692.477475
-102.283783,54,6692.614794
-102.287482,54,6692.739143
-102.284416,54,6692.889379
-102.293244,54,6693.011223
-102.284509,54,6693.165441
-102.286179,54,6693.293062
-102.286283,54,6693.446105
-102.283594,54,6693.570767
-102.180929,53,6693.733768
-102.285595,54,6693.866711
-104.476291,103,6694.1241
-104.809936,106,6694.382889
-104.695842,105,6694.645005
-104.806288,106,6694.920637
-104.701912,105,6695.194529
-104.469063,103,6695.446468
-104.805906,106,6695.709954
-104.479695,103,6695.974957
-102.284051,54,6696.106761
-102.28476,54,6696.257166
-102.283741,54,6696.390492
-102.28482,54,6696.532059
-102.180693,53,6696.649414
-102.2905,54,6696.793621
-102.175537,53,6696.927514
-102.175106,53,6697.072338
-102.289512,54,6697.227579
-102.289028,54,6697.349065
-102.292806,54,6697.493581
-102.177197,53,6697.618425
-102.286618,54,6697.763664
-102.289447,54,6697.880907
-102.29373,54,6698.030249
-102.181363,53,6698.157251
-102.179603,53,6698.306279
-102.174029,53,6698.436058
-102.28355,54,6698.582619
-102.175676,53,6698.696596
-102.175306,53,6698.835838
-102.177206,53,6698.977199
-102.284313,54,6699.105616
-102.287012,54,6699.263366
-102.289974,54,6699.386819
-102.283815,54,6699.542043
-102.180188,53,6699.664238
-102.288016,54,6699.812454
-102.287266,54,6699.942618
-102.284457,54,6700.09411
-102.181386,53,6700.21621
-102.284249,54,6700.364121
-102.174071,53,6700.488457
-104.468551,103,6700.737921
-104.475979,103,6700.994246
-104.586174,104,6701.283109
-104.696135,105,6701.555913
-104.806767,106,6701.813994
-104.588501,104,6702.069515
-104.695721,105,6702.339712
-102.173821,53,6702.466352
-102.283862,54,6702.612762
-102.284851,54,6702.735564
-102.283765,54,6702.87445
-102.289547,54,6703.013721
-102.290438,54,6703.15642
-102.28387,54,6703.284652
-102.284689,54,6703.455631
-102.283468,54,6703.595933
-102.288497,54,6703.719694
-102.283905,54,6703.889992
-102.283712,54,6704.013278
-102.174025,53,6704.152682
-102.284206,54,6704.283833
-102.28797,54,6704.438681
-102.284174,54,6704.565523
-102.285377,54,6704.705193
-102.289408,54,6704.831952
-102.293234,54,6704.989422
-102.287296,54,6705.121148
-102.289614,54,6705.276548
-102.289597,54,6705.441288
-102.17719,53,6705.561207
-102.286573,54,6705.698538
-102.284164,54,6705.833308
-102.289977,54,6705.980306
-102.289778,54,6706.110899
-102.284547,54,6706.264205
-102.289713,54,6706.389159
-102.284846,54,6706.539653
-102.28884,54,6706.673426
-102.28958,54,6706.828681
-102.285528,54,6706.990228
-102.28853,54,6707.118811
-104.807887,106,6707.392281
-104.587421,104,6707.66438
-104.587026,104,6707.93237
-104.586967,104,6708.204434
-104.695337,105,6708.46373
-104.696665,105,6708.725424
-102.286342,54,6708.864411
-102.289917,54,6708.992923
-102.289854,54,6709.130718
-102.17553,53,6709.273899
-102.292767,54,6709.418247
-102.285358,54,6709.576212
-102.285602,54,6709.697831
-102.285535,54,6709.848155
-102.28974,54,6709.974985
-102.175519,53,6710.111994
-102.174151,53,6710.238014
-102.287209,54,6710.381151
-102.29042,54,6710.505039
-102.283961,54,6710.650877
-102.28546,54,6710.78671
-102.180278,53,6710.935615
-102.286428,54,6711.057703
-102.2845,54,6711.21242
-102.284731,54,6711.35281
-102.174341,53,6711.472442
-102.289196,54,6711.625366
-102.29041,54,6711.751709
-102.285441,54,6711.890338
-102.287157,54,6712.021905
-102.289506,54,6712.168299
-102.285127,54,6712.307283
-102.287619,54,6712.447841
-102.287561,54,6712.573925
-102.286201,54,6712.735339
-102.284219,54,6712.872654
-102.283653,54,6713.022688
-102.284474,54,6713.176617
-102.17482,53,6713.311726
-102.284137,54,6713.457489
-102.286335,54,6713.588223
-104.477311,103,6713.848706
-104.587968,104,6714.111026
-104.701504,105,6714.365742
-104.807715,106,6714.617791
-104.695446,105,6714.890519
-102.284422,54,6715.037218
-102.284547,54,6715.168334
-102.284395,54,6715.319195
-102.284639,54,6715.462967
-102.17492,53,6715.574939
-102.286217,54,6715.724287
-102.286412,54,6715.860103
-102.284561,54,6716.012508
-102.285858,54,6716.134075
-102.283392,54,6716.275952
-102.18146,53,6716.406716
-102.292875,54,6716.543551
-102.28411,54,6716.65711
-102.285208,54,6716.808233
-102.287182,54,6716.937894
-102.175061,53,6717.075968
-102.283651,54,6717.218098
-102.174497,53,6717.339175
-102.285878,54,6717.485273
-102.28446,54,6717.605529
-102.283538,54,6717.752107
-102.285516,54,6717.880105
-102.17727,53,6718.032295
-102.29308,54,6718.159324
-102.17484,53,6718.299741
-102.28586,54,6718.430124
-102.284347,54,6718.578285
-102.285216,54,6718.702682
-102.284788,54,6718.848526
-102.18123,53,6718.99624
-102.179989,53,6719.117352
-102.284551,54,6719.254002
-102.283788,54,6719.374508
-102.293393,54,6719.53289
-102.174363,53,6719.658832
-102.28472,54,6719.806865
-104.586071,104,6720.05596
-104.586439,104,6720.310067
-104.701594,105,6720.560492
-104.809545,106,6720.823336
-102.284421,54,6720.943149
-102.285962,54,6721.089428
-102.181598,53,6721.233977
-102.289305,54,6721.355953
-102.288889,54,6721.502685
-102.283777,54,6721.622696
-102.289676,54,6721.768306
-102.283917,54,6721.902951
-102.284562,54,6722.045786
-102.284001,54,6722.169135
-102.284622,54,6722.322419
-102.28384,54,6722.44517
-102.284175,54,6722.581332
-102.284809,54,6722.711926
-102.284184,54,6722.865811
-102.283352,54,6723.017897
-102.174245,53,6723.139468
-102.177255,53,6723.29433
-102.284627,54,6723.41888
-102.17675,53,6723.552457
-102.28438,54,6723.672703
-102.285015,54,6723.820072
-102.285976,54,6723.949121
-102.288061,54,6724.112446
-102.287317,54,6724.246888
-102.284848,54,6724.385562
-102.286141,54,6724.508895
-102.284883,54,6724.665796
-102.284907,54,6724.804402
-102.287328,54,6724.931051
-102.289348,54,6725.086435
-102.284969,54,6725.215085
-102.285702,54,6725.351132
-102.289179,54,6725.472644
-102.180477,53,6725.606558
-102.179556,53,6725.730052
-102.286346,54,6725.874743
-104.695359,105,6726.1361
-104.810264,106,6726.40215
-104.805564,106,6726.654967
-102.285335,54,6726.805063
-102.286755,54,6726.929964
-102.286245,54,6727.075946
-102.285983,54,6727.198872
-102.287328,54,6727.346853
-102.283783,54,6727.468099
-102.289585,54,6727.603968
-102.285866,54,6727.7184
-102.28594,54,6727.86199
-102.28778,54,6727.994469
-102.286741,54,6728.144913
-102.286774,54,6728.290755
-102.284345,54,6728.419401
-102.283705,54,6728.564009
-102.293337,54,6728.686454
-102.180131,53,6728.834176
-102.180168,53,6728.958765
-102.287178,54,6729.105548
-102.28516,54,6729.22906
-102.284127,54,6729.372767
-102.288211,54,6729.493731
-102.289555,54,6729.635952
-102.289774,54,6729.774831
-102.28396,54,6729.918133
-102.179584,53,6730.039113
-102.174069,53,6730.190418
-102.287561,54,6730.343561
-102.287842,54,6730.462502
-102.284323,54,6730.596942
-102.285033,54,6730.714355
-102.180695,53,6730.858394
-102.292779,54,6730.986928
-102.29298,54,6731.138164
-102.284141,54,6731.265682
-102.28476,54,6731.416342
-102.286108,54,6731.541204
-102.285635,54,6731.679107
-102.174328,53,6731.795657
-104.805523,106,6732.075812
-104.587728,104,6732.345178
-102.284664,54,6732.475827
-102.289432,54,6732.616472
-102.28547,54,6732.747679
-102.283378,54,6732.891141
-102.177429,53,6733.023431
-102.285176,54,6733.179033
-102.284232,54,6733.301439
-102.175218,53,6733.444971
-102.285939,54,6733.566085
-102.285415,54,6733.709963
-102.289593,54,6733.84532
-102.284761,54,6733.973242
-102.28562,54,6734.11485
-102.174281,53,6734.268587
-102.290617,54,6734.423834
-102.283488,54,6734.574614
-102.284658,54,6734.731768
-102.286148,54,6734.857295
-102.174796,53,6735.005679
-102.285524,54,6735.123741
-102.180977,53,6735.27181
-102.285659,54,6735.401061
-102.180516,53,6735.532859
-102.290438,54,6735.652144
-102.174202,53,6735.795542
-102.288023,54,6735.950716
-102.28756,54,6736.06779
-102.289688,54,6736.206138
-102.289261,54,6736.338708
-102.289699,54,6736.489037
-102.284755,54,6736.60751
-102.289222,54,6736.746596
-102.284378,54,6736.865692
-102.290354,54,6737.018375
-102.283763,54,6737.14446
-102.286337,54,6737.299041
-102.286016,54,6737.422894
-102.283714,54,6737.573872
-102.284503,54,6737.709316
-104.806863,106,6737.969545
-102.289177,54,6738.097953
-102.28907,54,6738.23999
-102.287341,54,6738.382707
-102.283598,54,6738.530836
-102.283516,54,6738.653519
-102.286765,54,6738.798275
-102.289335,54,6738.932842
-102.285428,54,6739.081161
-102.292783,54,6739.201423
-102.284449,54,6739.345168
-102.290298,54,6739.509742
-102.28443,54,6739.639269
-102.293639,54,6739.778592
-102.293114,54,6739.900367
-102.17387,53,6740.06164
-102.289703,54,6740.184872
-102.286312,54,6740.329438
-102.289215,54,6740.468975
-102.181307,53,6740.61052
-102.284298,54,6740.732234
-102.289061,54,6740.879061
-102.28484,54,6741.005942
-102.283507,54,6741.154216
-102.2838,54,6741.2968
-102.284392,54,6741.422267
-102.288105,54,6741.581975
-102.179975,53,6741.69672
-102.289708,54,6741.840811
-102.28751,54,6741.963397
-102.289657,54,6742.109464
-102.289067,54,6742.228474
-102.174185,53,6742.375074
-102.287911,54,6742.512492
-102.285022,54,6742.652565
-102.285075,54,6742.767137
-102.283794,54,6742.906159
-102.284607,54,6743.05564
-102.174605,53,6743.178146
-102.289957,54,6743.324003
-102.176726,53,6743.444976
-104.806416,106,6743.716575
-104.464446,103,6743.976281
-104.916089,107,6744.241606
-104.477854,103,6744.504386
-104.468426,103,6744.760102
-104.915967,107,6745.021417
-104.590611,104,6745.28281
-104.590149,104,6745.530348
-104.697354,105,6745.784521
-104.477231,103,6746.037622
-104.701514,105,6746.299259
-104.463874,103,6746.543918
-104.478501,103,6746.798855
-104.478378,103,6747.056294
-104.480428,103,6747.301075
-104.917246,107,6747.562943
-104.588358,104,6747.826311
-104.477119,103,6748.064657
-104.590246,104,6748.321769
-104.463721,103,6748.5672
-104.590744,104,6748.81861
-104.915572,107,6749.08229
-104.697076,105,6749.335619
-104.587208,104,6749.599183
-104.5878,104,6749.842438
-104.478458,103,6750.090042
-104.588561,104,6750.350676
-104.590271,104,6750.600965
-104.917267,107,6750.866842
-104.917726,107,6751.134083
-104.588256,104,6751.407984
-104.478666,103,6751.65766
-104.805832,106,6751.923625
-104.91643,107,6752.185119
-104.701853,105,6752.43922
-104.477109,103,6752.692421
-104.586169,104,6752.961166
-104.695734,105,6753.209325
-104.477231,103,6753.46276
-104.477227,103,6753.710871
-102.283718,54,6753.848916
-104.695429,105,6754.129046
-104.587953,104,6754.38482
-104.482332,103,6754.661212
-104.916204,107,6754.930992
-104.700754,105,6755.194618
-104.916548,107,6755.444499
-104.91762,107,6755.689417
-104.805883,106,6755.962315
-104.589279,104,6756.216105
-104.701554,105,6756.469389
-104.464397,103,6756.712481
-104.477301,103,6756.978687
-104.70182,105,6757.225476
-104.701468,105,6757.469051
-104.80572,106,6757.716703
-104.590585,104,6757.987026
-104.468388,103,6758.236514
-104.463975,103,6758.50333
-104.482226,103,6758.744728
-104.478217,103,6759.006363
-104.586334,104,6759.274346
-104.478742,103,6759.527343
-104.586295,104,6759.796188
-104.477075,103,6760.089596
-104.590786,104,6760.348522
-104.806936,106,6760.595292
-104.588637,104,6760.852655
-104.806727,106,6761.123915
-104.700236,105,6761.379633
-104.587134,104,6761.637998
-104.478909,103,6761.886308
-104.700285,105,6762.160432
-104.701888,105,6762.413001
-104.479784,103,6762.659148
-104.808464,106,6762.92556
-104.809478,106,6763.186411
-104.464112,103,6763.450594
-104.701797,105,6763.70422
-104.464039,103,6763.964998
-102.289376,54,6764.113111
-102.289053,54,6764.236061
-104.464351,103,6764.495834
-104.916479,107,6764.779926
-104.586438,104,6765.044328
-104.588655,104,6765.330208
-104.480031,103,6765.579339
-104.589341,104,6765.861543
-104.91707,107,6766.133162
-104.917381,107,6766.424868
-104.476422,103,6766.678402
-104.463913,103,6766.949018
-104.696962,105,6767.219673
-104.476049,103,6767.480918
-104.695401,105,6767.732677
-104.806309,106,6767.995288
-104.809977,106,6768.278148
-104.586159,104,6768.547403
-104.699694,105,6768.802117
-104.586726,104,6769.07059
-104.587416,104,6769.330776
-104.699461,105,6769.615211
-104.480061,103,6769.880798
-104.69886,105,6770.150244
-104.701163,105,6770.419411
-104.476389,103,6770.675831
-104.697313,105,6770.939132
-104.589969,104,6771.190682
-104.805679,106,6771.492816
-104.916084,107,6771.74674
-104.701462,105,6772.002514
-104.476987,103,6772.266798
-104.463939,103,6772.52553
-104.481699,103,6772.786379
-104.477776,103,6773.049403
-104.586343,104,6773.337109
-104.478592,103,6773.609126
-104.916207,107,6773.885227
-104.695365,105,6774.143821
-104.479715,103,6774.413906
-102.180607,53,6774.53524
-102.28931,54,6774.690401
-102.284021,54,6774.848169
-104.591426,104,6775.103874
-104.47844,103,6775.370612
-104.806698,106,6775.645681
-104.8081,106,6775.910828
-104.481103,103,6776.168687
-104.468433,103,6776.438952
-104.58634,104,6776.70084
-104.589321,104,6776.963418
-104.478653,103,6777.227794
-104.586875,104,6777.504053
-104.586824,104,6777.767839
-104.481368,103,6778.019501
